Model,Dataset,Image,Threshold,threshold_source,thin_definition,disk_diameter_px,optic_disc_source,tau_thin_px,thin_gt_pixels_proxy,thin_tp_pixels,thin_vessel_sensitivity_proxy,PredictionPath,GTPath
SA-UNnetv2,AFIO,IM001219,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",142.62,auto_detected,2.56716,53,30,0.5660377358490566,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001219.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001219.png
SA-UNnetv2,AFIO,IM001246,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",124.34,auto_detected,2.23812,50,28,0.56,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001246.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001246.png
SA-UNnetv2,AFIO,IM001686,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",129.59,auto_detected,2.33262,5,4,0.8,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001686.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001686.png
SA-UNnetv2,AFIO,IM001749,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",143.19,auto_detected,2.5774199999999996,100,39,0.39,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001749.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001749.png
SA-UNnetv2,AFIO,IM001750,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",141.86,auto_detected,2.55348,50,25,0.5,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001750.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001750.png
SA-UNnetv2,AFIO,IM001791,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",125.81,auto_detected,2.26458,65,49,0.7538461538461538,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001791.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001791.png
SA-UNnetv2,AFIO,IM001792,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",143.34,auto_detected,2.58012,165,25,0.15151515151515152,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001792.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001792.png
SA-UNnetv2,AFIO,IM001814,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",166.34,annotation_csv,2.9941199999999997,673,314,0.46656760772659733,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001814.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001814.png
SA-UNnetv2,AFIO,IM001858,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",158.83,auto_detected,2.85894,1437,390,0.27139874739039666,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001858.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001858.png
SA-UNnetv2,AFIO,IM001859,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",151.65,auto_detected,2.7297,166,71,0.42771084337349397,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM001859.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001859.png
SA-UNnetv2,AFIO,IM002094,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",156.0,auto_detected,2.808,14,10,0.7142857142857143,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002094.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002094.png
SA-UNnetv2,AFIO,IM002348,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.45,auto_detected,2.5281,16,6,0.375,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002348.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002348.png
SA-UNnetv2,AFIO,IM002350,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",144.92,auto_detected,2.6085599999999998,88,11,0.125,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002350.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002350.png
SA-UNnetv2,AFIO,IM002421,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",141.35,auto_detected,2.5443,45,26,0.5777777777777777,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002421.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002421.png
SA-UNnetv2,AFIO,IM002422,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",133.68,auto_detected,2.40624,49,36,0.7346938775510204,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002422.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002422.png
SA-UNnetv2,AFIO,IM002471,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",142.27,auto_detected,2.56086,10,8,0.8,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002471.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002471.png
SA-UNnetv2,AFIO,IM002587,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",149.54,auto_detected,2.6917199999999997,83,35,0.42168674698795183,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002587.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002587.png
SA-UNnetv2,AFIO,IM002649,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",151.98,auto_detected,2.7356399999999996,78,61,0.782051282051282,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002649.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002649.png
SA-UNnetv2,AFIO,IM002742,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.97,auto_detected,2.53746,6,4,0.6666666666666666,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002742.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002742.png
SA-UNnetv2,AFIO,IM002743,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",134.0,auto_detected,2.412,24,16,0.6666666666666666,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM002743.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002743.png
SA-UNnetv2,AFIO,IM003024,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",136.0,auto_detected,2.448,23,10,0.43478260869565216,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM003024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003024.png
SA-UNnetv2,AFIO,IM003537,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",132.0,auto_detected,2.376,39,29,0.7435897435897436,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM003537.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003537.png
SA-UNnetv2,AFIO,IM003630,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",136.0,auto_detected,2.448,36,11,0.3055555555555556,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM003630.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003630.png
SA-UNnetv2,AFIO,IM003631,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",142.22,auto_detected,2.55996,53,15,0.2830188679245283,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM003631.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003631.png
SA-UNnetv2,AFIO,IM003705,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",173.07,auto_detected,3.1152599999999997,36,28,0.7777777777777778,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM003705.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003705.png
SA-UNnetv2,AFIO,IM004162,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",124.0,auto_detected,2.2319999999999998,14,10,0.7142857142857143,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004162.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004162.png
SA-UNnetv2,AFIO,IM004163,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",140.12,auto_detected,2.52216,46,31,0.6739130434782609,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004163.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004163.png
SA-UNnetv2,AFIO,IM004455,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",136.0,auto_detected,2.448,20,18,0.9,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004455.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004455.png
SA-UNnetv2,AFIO,IM004512,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",152.53,auto_detected,2.7455399999999996,20,6,0.3,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004512.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004512.png
SA-UNnetv2,AFIO,IM004513,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.62,auto_detected,2.83716,35,16,0.45714285714285713,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004513.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004513.png
SA-UNnetv2,AFIO,IM004515,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",164.84,auto_detected,2.96712,22,6,0.2727272727272727,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004515.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004515.png
SA-UNnetv2,AFIO,IM004516,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",162.38,auto_detected,2.92284,17,3,0.17647058823529413,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004516.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004516.png
SA-UNnetv2,AFIO,IM004538,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",144.48,auto_detected,2.60064,29,20,0.6896551724137931,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004538.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004538.png
SA-UNnetv2,AFIO,IM004539,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",141.99,auto_detected,2.5558199999999998,14,8,0.5714285714285714,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004539.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004539.png
SA-UNnetv2,AFIO,IM004564,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",129.9,auto_detected,2.3382,27,15,0.5555555555555556,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004564.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004564.png
SA-UNnetv2,AFIO,IM004790,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",146.5,auto_detected,2.637,17,11,0.6470588235294118,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004790.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004790.png
SA-UNnetv2,AFIO,IM004993,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",139.9,auto_detected,2.5181999999999998,39,35,0.8974358974358975,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM004993.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004993.png
SA-UNnetv2,AFIO,IM005024,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",156.88,auto_detected,2.8238399999999997,41,22,0.5365853658536586,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005024.png
SA-UNnetv2,AFIO,IM005025,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",150.29,auto_detected,2.7052199999999997,24,18,0.75,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005025.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005025.png
SA-UNnetv2,AFIO,IM005060,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",154.57,auto_detected,2.7822599999999995,32,20,0.625,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005060.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005060.png
SA-UNnetv2,AFIO,IM005092,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",160.35,auto_detected,2.8863,21,20,0.9523809523809523,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005092.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005092.png
SA-UNnetv2,AFIO,IM005093,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",150.01,auto_detected,2.7001799999999996,7,6,0.8571428571428571,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005093.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005093.png
SA-UNnetv2,AFIO,IM005132,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",137.87,auto_detected,2.4816599999999998,51,45,0.8823529411764706,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005132.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005132.png
SA-UNnetv2,AFIO,IM005133,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",145.1,auto_detected,2.6117999999999997,14,11,0.7857142857142857,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005133.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005133.png
SA-UNnetv2,AFIO,IM005190,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",157.31,auto_detected,2.8315799999999998,16,4,0.25,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005190.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005190.png
SA-UNnetv2,AFIO,IM005191,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",146.99,auto_detected,2.64582,20,12,0.6,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005191.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005191.png
SA-UNnetv2,AFIO,IM005249,0.75,diagnostic_test_set_scan_equal_dataset_macro_F1,"TVS = |S_GT_thin intersect M_pred| / |S_GT_thin|; S_GT_thin uses skeletonize(GT), Dlocal=2*EDT(GT), tau=max(1 px, 0.018*DOD)",154.95,auto_detected,2.7890999999999995,23,20,0.8695652173913043,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\SA-UNnetv2\test_data\AFIO\pred_masks\IM005249.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005249.png
